time,lat,long,NO2_x,name,wind_speed1,temperature1,satellite_NO21,road_density1,relative_humidity1,pressure1,population_density1,pblh1,NDVI1,dpt1,NO2_y,wind_speed2,temperature2,satellite_NO22,road_density2,relative_humidity2,pressure2,population_density2,pblh2,NDVI2,dpt2,NO2,wind_speed3,temperature3,satellite_NO23,road_density3,relative_humidity3,pressure3,population_density3,pblh3,NDVI3,dpt3
2019-01-11,21.0491,105.8831,38.9171875,NVC,2.781976747512817,19.469780731201173,5.9532094868524696e-05,2988.391064453125,78.33377075195312,101788.3734375,37.33873100280762,239.05944213867187,0.3383445143699646,14.620312500000043,38.9171875,2.800625104170579,19.426954122690056,5.897801610323714e-05,2899.0453256460337,78.46361600435696,101787.48377403848,67.18410741365872,239.7789024939904,0.3568086629876723,14.592235576923118,38.9171875,2.830415051558922,19.366014085966967,5.7397104112833615e-05,2468.4455292800376,78.72726966594827,101785.7338362069,83.34461556162152,242.63337076121363,0.3823054535635586,14.58862284482762
2019-01-12,21.0491,105.8831,42.94177917,NVC,2.011671757698059,18.68336601257324,5.9532094868524696e-05,2988.391064453125,80.7788589477539,101740.4109375,37.33873100280762,302.3015869140625,0.3383445143699646,12.87421250000001,42.94177917,2.0174914873563328,18.687746634850136,5.897801610323714e-05,2899.0453256460337,80.765012887808,101739.5799278846,67.18410741365872,304.2774282602164,0.3568086629876723,12.88227403846156,42.94177917,2.051421202462295,18.715627736058728,5.7397104112833615e-05,2468.4455292800376,80.6721349255792,101737.83566810343,83.34461556162152,308.1344394026132,0.3823054535635586,12.908743534482785
2019-01-13,21.0491,105.8831,40.98890833,NVC,1.8810170650482176,18.4140567779541,5.9532094868524696e-05,2988.391064453125,85.0116195678711,101723.1,37.33873100280762,184.30925903320312,0.3383445143699646,14.835050000000034,40.98890833,1.8662285071152904,18.4061949803279,5.897801610323714e-05,2899.0453256460337,84.99985034649188,101722.1971153846,67.18410741365872,180.50625845102164,0.3568086629876723,14.818403846153872,40.98890833,1.853854253374297,18.41789771770609,5.7397104112833615e-05,2468.4455292800376,84.92967092579809,101720.5228987069,83.34461556162152,175.3429817988955,0.3823054535635586,14.817905172413814
2019-01-14,21.0491,105.8831,48.20266667,NVC,2.438786029815674,18.61404113769532,5.9532094868524696e-05,2988.391064453125,76.0358383178711,101685.2921875,37.33873100280762,257.84913024902346,0.3383445143699646,14.301925000000027,48.20266667,2.439974124615009,18.610736993642952,5.897801610323714e-05,2899.0453256460337,76.10695354755109,101684.34435096152,67.18410741365872,250.5475100003756,0.3568086629876723,14.309278846153868,48.20266667,2.4629821612917144,18.62621859846444,5.7397104112833615e-05,2468.4455292800376,76.07225220778892,101682.60398706896,83.34461556162152,245.2790180074757,0.3823054535635586,14.291366379310364
2019-01-15,21.0491,105.8831,47.01025417,NVC,5.006245994567872,15.779421615600588,5.9532094868524696e-05,2988.391064453125,70.96650543212891,102006.5515625,37.33873100280762,568.1981323242187,0.3383445143699646,12.28430000000002,47.01025417,5.000520192659819,15.777325556828426,5.897801610323714e-05,2899.0453256460337,70.98042766864484,102005.8924278846,67.18410741365872,559.5985271747296,0.3568086629876723,12.268961538461554,47.01025417,4.988427934975459,15.766870104033371,5.7397104112833615e-05,2468.4455292800376,71.02703857421875,102004.62688577586,83.34461556162152,553.2236675393992,0.3823054535635586,12.260672413793117
2019-01-16,21.0491,105.8831,21.04400417,NVC,3.8169291973114015,13.865906906127927,5.9532094868524696e-05,2988.391064453125,66.4902099609375,102243.171875,37.33873100280762,451.707861328125,0.3383445143699646,6.085050000000035,21.04400417,3.8366160025963416,13.869079883282,5.897801610323714e-05,2899.0453256460337,66.35071094219501,102242.22175480767,67.18410741365872,451.185553917518,0.3568086629876723,6.081634615384653,21.04400417,3.8603706442076575,13.869501508515455,5.7397104112833615e-05,2468.4455292800376,66.25950464709052,102240.83512931036,83.34461556162152,454.6580315951644,0.3823054535635586,6.0766637931034815
2019-01-17,21.0491,105.8831,32.21331667,NVC,3.2106437206268312,13.652874755859376,5.9532094868524696e-05,2988.391064453125,65.69986419677734,102245.6234375,37.33873100280762,551.6097900390625,0.2619487702846527,6.170187500000009,32.21331667,3.2143280872931848,13.643701846782978,5.897801610323714e-05,2899.0453256460337,65.75320904071515,102244.86418269233,67.18410741365872,547.7097872220553,0.2616744488477707,6.150495192307705,32.21331667,3.209336913865188,13.630245702020051,5.7397104112833615e-05,2468.4455292800376,65.82479384849812,102243.43453663791,83.34461556162152,541.123580406452,0.2616916545506181,6.1388426724138085
2019-01-18,21.0491,105.8831,56.01904167,NVC,1.8068424701690675,15.076497268676755,5.9532094868524696e-05,2988.391064453125,71.10039367675782,101917.1765625,37.33873100280762,411.133154296875,0.3383445143699646,6.344200000000012,56.01904167,1.810842358149015,15.073085418114296,5.897801610323714e-05,2899.0453256460337,71.03858595628004,101916.34014423077,67.18410741365872,409.1846970778245,0.3568086629876723,6.340538461538472,56.01904167,1.8207053562690472,15.065124380177464,5.7397104112833615e-05,2468.4455292800376,70.98994472109038,101914.78987068964,83.34461556162152,409.8386767157193,0.3823054535635586,6.338758620689667
2019-01-19,21.0491,105.8831,70.90895,NVC,1.6163273096084594,17.81715660095215,5.9532094868524696e-05,2988.391064453125,84.5586929321289,101638.978125,37.33873100280762,319.5289001464844,0.3383445143699646,13.123212500000012,70.90895,1.600625808422382,17.811367915226864,5.897801610323714e-05,2899.0453256460337,84.5403084388146,101638.30048076923,67.18410741365872,319.5669696514423,0.3568086629876723,13.088504807692324,70.90895,1.5765413991336166,17.798492497411267,5.7397104112833615e-05,2468.4455292800376,84.53465770852976,101636.99461206896,83.34461556162152,318.5438905913254,0.3823054535635586,13.058019396551746
2019-01-20,21.0491,105.8831,61.71862917,NVC,5.521267986297607,18.04495277404785,5.9532094868524696e-05,2988.391064453125,77.18778686523437,101907.240625,37.33873100280762,446.3258972167969,0.3383445143699646,16.201962500000036,61.71862917,5.506515282850999,18.0274721292349,5.897801610323714e-05,2899.0453256460337,77.19920877309946,101906.44411057692,67.18410741365872,441.1751239483173,0.3568086629876723,16.188639423076957,61.71862917,5.5237964268388415,18.006823704160492,5.7397104112833615e-05,2468.4455292800376,77.2475435980435,101905.19719827586,83.34461556162152,437.4696802599677,0.3823054535635586,16.189321120689684
2019-01-21,21.0491,105.8831,30.25038333,NVC,4.386066532135009,14.904309463500976,5.9532094868524696e-05,2988.391064453125,64.3244415283203,102375.0046875,37.33873100280762,682.9337036132813,0.3383445143699646,7.441237500000045,30.25038333,4.402352259709285,14.904090221111591,5.897801610323714e-05,2899.0453256460337,64.24071091871996,102373.89963942308,67.18410741365872,683.622563288762,0.3568086629876723,7.441591346153884,30.25038333,4.414965333609746,14.901781871401033,5.7397104112833615e-05,2468.4455292800376,64.1750287023084,102372.1635237069,83.34461556162152,681.491995975889,0.3823054535635586,7.468437500000032
2019-01-22,21.0491,105.8831,57.45888261,NVC,2.3526150703430178,14.347443962097168,5.9532094868524696e-05,2988.391064453125,61.15529556274414,102235.6609375,37.33873100280762,481.9766296386719,0.3383445143699646,5.189350000000024,57.45888261,2.351941989018367,14.32103626544659,5.897801610323714e-05,2899.0453256460337,61.418873420128456,102234.77103365384,67.18410741365872,479.592780480018,0.3568086629876723,5.293903846153871,57.45888261,2.3675065205014985,14.294955977078144,5.7397104112833615e-05,2468.4455292800376,61.61476240486935,102233.2260237069,83.34461556162152,474.3862757189521,0.3823054535635586,5.371715517241404
2019-01-23,21.0491,105.8831,95.19209524,NVC,2.300079154968261,15.276000213623046,5.9532094868524696e-05,2988.391064453125,59.00809020996094,101892.41875,37.33873100280762,342.99334716796875,0.3383445143699646,4.132525000000032,95.19209524,2.2796087081615743,15.264365636385405,5.897801610323714e-05,2899.0453256460337,59.16608927800105,101891.70372596152,67.18410741365872,343.6310401329628,0.3568086629876723,4.147586538461566,95.19209524,2.242816555088964,15.24329346623914,5.7397104112833615e-05,2468.4455292800376,59.35850222357388,101890.4603987069,83.34461556162152,344.3931737439386,0.3823054535635586,4.191849137931062
2019-01-24,21.0491,105.8831,46.04705882,NVC,3.006656742095948,17.06160697937012,5.9532094868524696e-05,2988.391064453125,77.07366485595703,101639.546875,37.33873100280762,418.43740234375,0.3383445143699646,8.05773750000004,46.04705882,2.9955524848057675,17.04856065603403,5.897801610323714e-05,2899.0453256460337,77.13089634821965,101638.85036057692,67.18410741365872,416.158928504357,0.3568086629876723,8.078860576923113,46.04705882,2.9867061417678307,17.037294519358667,5.7397104112833615e-05,2468.4455292800376,77.23813050368736,101637.265625,83.34461556162152,415.275833656048,0.3823054535635586,8.140351293103482
2019-01-25,21.0491,105.8831,28.09166667,NVC,2.60587477684021,18.9324405670166,5.9532094868524696e-05,2988.391064453125,83.24602966308593,101919.68125,37.33873100280762,468.4227661132812,0.3383445143699646,15.926237500000036,28.09166667,2.566185657794659,18.94337125924917,5.897801610323714e-05,2899.0453256460337,83.14014376126804,101919.7109375,67.18410741365872,458.4977769118089,0.3568086629876723,15.907283653846186,28.09166667,2.530186554481243,18.957545642195075,5.7397104112833615e-05,2468.4455292800376,83.01285447745488,101919.0145474138,83.34461556162152,436.10036705280174,0.3823054535635586,15.873678879310372
